oylik_daromad_uzs,oylik_xarajat_uzs,sof_foyda_uzs,kredit_miqdori_uzs,kredit_oylik_tolovi,soliq_qarzi_uzs,xodim_soni,biznes_yoshi_yil,kech_tolovlar_soni,sohasi,hudud,foyda_margini,qarz_daromadga_nisbati,xarajat_nisbati,kredit_yuklama,bankrotlik_riski
344001973,318257568,25744405,0,0,33267010,41,8,5,Ishlab chiqarish,Toshkent,0.07483795739741295,0.0,0.925162042602587,0.0,0
466658239,389084154,77574085,73541768,1667607,0,54,1,6,Ishlab chiqarish,Toshkent,0.16623318419542574,0.15759234886239734,0.8337668158045742,0.003573508106432468,0
142939495,167326298,-24386803,0,0,0,52,9,8,Ishlab chiqarish,Toshkent,-0.1706092707267505,0.0,1.1706092707267506,0.0,1
115616921,104646314,10970607,326847472,12556183,15566177,6,6,0,Xizmat,Viloyat,0.09488755542971085,2.8269864754485203,0.9051124445702892,0.10860160339333029,0
73299449,63081357,10218092,351373253,7862150,27895376,10,10,2,Xizmat,Toshkent,0.13940203015714348,4.793668408066751,0.8605979698428565,0.10726069714384892,0
100330674,105944608,-5613934,0,0,18134623,7,9,7,Savdo,Viloyat,-0.05595431363293742,0.0,1.0559543136329375,0.0,1
28858819,37230967,-8372148,0,0,27379725,3,8,1,Xizmat,Viloyat,-0.29010708996788814,0.0,1.2901070899678881,0.0,1
216581647,225623048,-9041401,434905654,13151560,0,28,13,1,Ishlab chiqarish,Viloyat,-0.04174592411332065,2.008044818312791,1.0417459241133207,0.06072333543571215,1
329201435,211803714,117397721,356151780,14514676,79945559,97,8,7,Ishlab chiqarish,Toshkent,0.3566136368755501,1.0818658187197756,0.64338636312445,0.0440905611483741,1
240449450,277237275,-36787825,0,0,31066040,29,9,0,Ishlab chiqarish,Viloyat,-0.15299608711935087,0.0,1.152996087119351,0.0,1
97532046,88876233,8655813,261554050,6393680,0,11,6,2,Xizmat,Toshkent,0.08874839967983446,2.681724220160418,0.9112516003201655,0.06555465882464928,0
15529050,16872283,-1343233,405710649,8734003,36889632,46,14,6,Xizmat,Viloyat,-0.08649807940601646,26.125915558260164,1.0864980794060164,0.5624299619100975,1
19881312,19007147,874165,428294032,11545596,0,28,13,9,Xizmat,Viloyat,0.043969180705981575,21.542543671162143,0.9560308192940185,0.5807260607348247,1
263678661,236438525,27240136,446915146,14949205,0,41,10,3,Ishlab chiqarish,Toshkent,0.10330807922299029,1.6949234507831485,0.8966919207770098,0.05669478502092363,0
73572331,71095441,2476890,423250044,10130386,78519373,25,15,6,Xizmat,Viloyat,0.0336660530709568,5.752842654937765,0.9663339469290432,0.1376928780467755,1
80342539,79624360,718179,0,0,0,27,11,7,Xizmat,Toshkent,0.008938963206029623,0.0,0.9910610367939704,0.0,0
203196397,117810748,85385649,0,0,0,5,9,5,Savdo,Toshkent,0.4202124164632703,0.0,0.5797875835367298,0.0,0
73033275,65621212,7412063,125059178,5863966,76314214,39,13,10,Savdo,Toshkent,0.10148884874736892,1.7123588939425214,0.898511151252631,0.0802917026519761,1
401423683,514885020,-113461337,259823216,9955691,36836248,10,3,8,Ishlab chiqarish,Toshkent,-0.2826473419606386,0.6472543275430015,1.2826473419606386,0.024800955752279318,1
98890012,74373060,24516952,185800589,6494052,40354611,24,3,5,Savdo,Toshkent,0.24792141798910894,1.8788610218795403,0.7520785820108911,0.06566944293625933,1
172841434,227374433,-54532999,177148032,5356885,0,18,4,5,Savdo,Toshkent,-0.315508832216701,1.0249164676567077,1.315508832216701,0.03099306037926068,1
71084903,60314875,10770028,330222512,15698976,64638595,24,13,0,Xizmat,Toshkent,0.151509357760536,4.645466168815058,0.848490642239464,0.22084824396538882,0
211599592,163957155,47642437,188221141,4111511,32489318,42,14,2,Savdo,Toshkent,0.22515372808469308,0.8895156139998607,0.7748462719153069,0.0194306187509095,0
285064784,245477996,39586788,60845544,2534005,0,40,1,8,Ishlab chiqarish,Viloyat,0.13886944379632665,0.21344461825912528,0.8611305562036733,0.008889224984030298,0
311990347,306969595,5020752,215943432,8542962,53169376,56,4,3,Ishlab chiqarish,Viloyat,0.016092651738356507,0.6921477990471289,0.9839073482616435,0.02738213564024146,0
206643125,199028257,7614868,390334542,10309529,18168850,34,9,5,Savdo,Toshkent,0.03685033315286923,1.8889306963394015,0.9631496668471308,0.04989050083326024,1
222304180,171925485,50378695,185633614,4327724,3011445,41,5,8,Savdo,Toshkent,0.22662054757584854,0.8350432906839629,0.7733794524241514,0.01946757816249789,0
273111141,222553117,50558024,0,0,69030100,46,11,10,Savdo,Toshkent,0.18511886338609673,0.0,0.8148811366139033,0.0,0
91822685,91969584,-146899,175146620,6233468,9309195,34,7,9,Xizmat,Viloyat,-0.0015998116369609536,1.9074438958085358,1.0015998116369609,0.06788592601054957,1
35763883,25783705,9980178,0,0,15256832,14,6,7,Xizmat,Viloyat,0.2790574502214986,0.0,0.7209425497785014,0.0,0
160411839,170004872,-9593033,220848738,7222342,15766632,47,2,6,Xizmat,Viloyat,-0.059802524924609836,1.3767608387059262,1.05980252492461,0.04502374665750201,1
205235040,149996054,55238986,81690994,3335779,0,48,5,2,Savdo,Toshkent,0.2691498781104825,0.3980362904891874,0.7308501218895175,0.016253457499265232,0
50330304,31969560,18360744,0,0,13464376,20,11,4,Savdo,Viloyat,0.36480494932039353,0.0,0.6351950506796065,0.0,0
84428844,66966515,17462329,0,0,7143049,1,15,1,Savdo,Toshkent,0.20682894817320963,0.0,0.7931710518267904,0.0,0
162803403,131433393,31370010,302564418,13625625,0,49,11,2,Savdo,Toshkent,0.19268645140052754,1.8584649486718654,0.8073135485994725,0.08369373581214393,0
48244644,62137513,-13892869,456751963,14441151,52749762,3,14,10,Xizmat,Viloyat,-0.2879670746456332,9.46741285934248,1.287967074645633,0.29933169369018453,1
370238738,247468624,122770114,438287305,16142704,73212349,15,14,3,Ishlab chiqarish,Viloyat,0.33159715988444194,1.1837964535196746,0.6684028401155581,0.04360079684584491,0
394162586,246684418,147478168,22546591,636915,46460911,79,1,7,Ishlab chiqarish,Toshkent,0.3741556739228416,0.05720124588384957,0.6258443260771585,0.0016158687369683534,1
265260439,287960009,-22699570,141256393,4677072,31614433,45,2,6,Ishlab chiqarish,Viloyat,-0.0855746529168641,0.5325196381809502,1.0855746529168642,0.0176319997721183,1
55176561,50146437,5030124,182800189,8877680,0,40,8,5,Savdo,Toshkent,0.09116414486216348,3.313004393296639,0.9088358551378365,0.16089585576020224,0
119576685,97819026,21757659,150801045,7275747,0,16,5,9,Savdo,Toshkent,0.18195569646373788,1.2611241480728455,0.8180443035362621,0.06084586639945739,0
39406205,33030131,6376074,135142611,2820046,0,18,7,8,Xizmat,Viloyat,0.16180380729380056,3.4294754087585955,0.8381961927061995,0.07156350123032654,0
138249069,117793133,20455936,260153175,12757221,0,16,3,8,Savdo,Toshkent,0.14796436712351388,1.8817716233589972,0.8520356328764861,0.09227708433971443,0
71924853,48546871,23377982,0,0,1018217,39,13,9,Ishlab chiqarish,Viloyat,0.3250334345486949,0.0,0.6749665654513052,0.0,0
224954889,295005358,-70050469,0,0,79605727,77,8,1,Ishlab chiqarish,Viloyat,-0.31139785097091177,0.0,1.3113978509709119,0.0,1
55397671,66941959,-11544288,0,0,21483145,44,9,5,Savdo,Viloyat,-0.20838941045012524,0.0,1.2083894104501252,0.0,1
215562611,149642366,65920245,346852890,7102242,38974182,5,8,9,Ishlab chiqarish,Viloyat,0.30580556013027693,1.609058678547923,0.6941944398697231,0.032947466942678666,1
84808019,102170580,-17362561,0,0,73560180,5,15,8,Savdo,Toshkent,-0.20472782178770146,0.0,1.2047278217877015,0.0,1
123530920,105278113,18252807,44022674,1114460,0,20,0,7,Ishlab chiqarish,Viloyat,0.1477590145042229,0.35636967651499724,0.8522409854957771,0.00902170889684947,0
20351168,16603128,3748040,480747659,12377016,71167443,20,11,3,Savdo,Viloyat,0.18416829933299161,23.622607754011955,0.8158317006670084,0.6081722680486938,1
21485470,16670856,4814614,0,0,7579580,8,7,4,Xizmat,Viloyat,0.22408697598888924,0.0,0.7759130240111107,0.0,0
265893317,257495815,8397502,0,0,0,17,15,9,Savdo,Toshkent,0.03158222288076537,0.0,0.9684177771192346,0.0,0
138406956,194033492,-55626536,463855917,18749246,16231233,87,7,10,Ishlab chiqarish,Viloyat,-0.40190563832644366,3.351391652598732,1.4019056383264437,0.13546462216826732,1
123515969,95081943,28434026,68515929,2433528,0,4,1,4,Xizmat,Viloyat,0.23020526196090482,0.5547131237743033,0.7697947380390951,0.019702132604408423,0
206357242,128090303,78266939,0,0,45141638,59,13,1,Ishlab chiqarish,Viloyat,0.37927885758426644,0.0,0.6207211424157336,0.0,0
118888114,131965097,-13076983,112897535,5104687,9293097,16,7,5,Savdo,Toshkent,-0.10999403186764321,0.9496116239172572,1.1099940318676431,0.04293689947844576,1
41492826,41172353,320473,97703269,2319943,3036315,21,1,1,Xizmat,Toshkent,0.007723576118917521,2.3547026900505643,0.9922764238810825,0.055911906313636,0
35583173,26103798,9479375,231882324,5025747,2751646,26,4,1,Savdo,Viloyat,0.2664004977858495,6.516628632303252,0.7335995022141505,0.14123942797344127,0
185290023,199178449,-13888426,0,0,16236287,38,13,3,Savdo,Toshkent,-0.07495506652292876,0.0,1.0749550665229288,0.0,1
252309984,255299577,-2989593,83817935,3279034,9599534,31,3,9,Savdo,Toshkent,-0.011848889023749453,0.3322022128145353,1.0118488890237494,0.012996053299262228,1
73397676,50334395,23063281,449881446,13197563,0,31,14,4,Savdo,Toshkent,0.31422358658876337,6.129369082476126,0.6857764134112366,0.17980900376191747,0
12553220,10848004,1705216,0,0,0,13,10,10,Xizmat,Viloyat,0.13583893216242526,0.0,0.8641610678375747,0.0,0
73589015,81256281,-7667266,421994933,19226199,52525793,20,6,6,Savdo,Viloyat,-0.10419036047703588,5.7344826941901585,1.1041903604770358,0.26126452433151875,1
193297578,251476604,-58179026,0,0,24260622,40,10,3,Savdo,Toshkent,-0.30098166051516695,0.0,1.300981660515167,0.0,1
103904090,92076340,11827750,0,0,0,36,7,1,Xizmat,Viloyat,0.11383334380773653,0.0,0.8861666561922634,0.0,0
67317617,62204464,5113153,57968660,1505659,0,17,4,2,Xizmat,Viloyat,0.07595564471630063,0.8611216882498975,0.9240443552836993,0.022366492860256774,0
160962477,115715090,45247387,0,0,0,48,10,3,Ishlab chiqarish,Toshkent,0.2811051857756886,0.0,0.7188948142243115,0.0,0
159613137,167420608,-7807471,434579980,20143492,0,9,9,3,Xizmat,Toshkent,-0.048914964938005075,2.722708093883275,1.0489149649380052,0.1262019679495429,1
247390734,213749747,33640987,0,0,29670095,24,6,5,Ishlab chiqarish,Viloyat,0.13598321350224862,0.0,0.8640167864977514,0.0,0
58999440,67549581,-8550141,0,0,61585947,40,7,1,Savdo,Viloyat,-0.14491901957035525,0.0,1.1449190195703551,0.0,1
386353979,438800057,-52446078,98049548,2907629,65264075,66,5,7,Ishlab chiqarish,Viloyat,-0.1357461831653609,0.2537816441124319,1.1357461831653608,0.007525816111757969,1
21391735,14940708,6451027,225834270,5997664,55305609,11,15,5,Xizmat,Viloyat,0.3015663292388392,10.557080573408374,0.6984336707611608,0.280372957125731,1
162475135,125275797,37199338,122088436,4318007,12286837,64,8,6,Ishlab chiqarish,Toshkent,0.2289540365668876,0.7514284324182897,0.7710459634331124,0.02657641736995633,0
86059707,75422903,10636804,0,0,13049159,33,13,8,Xizmat,Viloyat,0.1235979574041543,0.0,0.8764020425958456,0.0,0
41734380,34315878,7418502,231222742,6908297,11157449,13,2,9,Xizmat,Toshkent,0.177755174510799,5.54034208726714,0.822244825489201,0.16553012168864137,0
52200144,59088460,-6888316,158397227,7662378,68920039,6,4,7,Ishlab chiqarish,Viloyat,-0.13195971260155911,3.0344212651980422,1.131959712601559,0.1467884456410695,1
88421399,72367535,16053864,198341527,8474863,25243424,6,4,5,Xizmat,Toshkent,0.181560845921472,2.2431394350591534,0.818439154078528,0.0958462894259341,1
70937191,54680732,16256459,0,0,0,32,6,10,Xizmat,Viloyat,0.22916694008929675,0.0,0.7708330599107033,0.0,0
158319300,172105365,-13786065,260866500,9810837,0,10,11,5,Xizmat,Toshkent,-0.0870776020358857,1.6477239351108803,1.0870776020358857,0.06196867343400331,1
127893529,108615033,19278496,342416180,7806145,75290801,12,12,0,Xizmat,Toshkent,0.15073863510326624,2.6773534413926448,0.8492613648967338,0.0610362780747101,0
78732762,96592974,-17860212,0,0,16255981,34,15,0,Savdo,Toshkent,-0.22684599836596614,0.0,1.226845998365966,0.0,1
106034682,84399373,21635309,178379562,7544435,0,14,5,4,Xizmat,Viloyat,0.20403992912432178,1.6822756350606116,0.7959600708756782,0.07115063541191173,0
147123719,138920228,8203491,369764220,10450730,1249755,13,13,6,Ishlab chiqarish,Viloyat,0.055759132896851256,2.5132876093215124,0.9442408671031487,0.0710336176317022,0
352772256,427110431,-74338175,0,0,10660716,49,7,4,Ishlab chiqarish,Viloyat,-0.21072568416491347,0.0,1.2107256841649134,0.0,1
335455275,380554668,-45099393,0,0,0,55,12,0,Ishlab chiqarish,Toshkent,-0.13444234257458018,0.0,1.1344423425745802,0.0,0
194886093,167632507,27253586,0,0,57600409,8,7,5,Savdo,Viloyat,0.1398436675519992,0.0,0.8601563324480008,0.0,0
123652086,119046093,4605993,174062140,3620759,76606147,48,2,7,Savdo,Viloyat,0.037249618255530276,1.4076765352749487,0.9627503817444697,0.029281827077304624,1
56099873,50700851,5399022,173272448,6949761,16577495,5,12,1,Xizmat,Viloyat,0.09623946920521549,3.088642428834019,0.9037605307947845,0.12388193819975314,0
119764565,108613050,11151515,0,0,0,73,7,6,Ishlab chiqarish,Viloyat,0.09311197347896684,0.0,0.9068880265210332,0.0,0
100922029,83418168,17503861,231205779,8316232,0,41,5,8,Savdo,Toshkent,0.17343944799207317,2.290934707624636,0.8265605520079269,0.0824025446416659,0
116384136,90094489,26289647,255920660,6667281,0,13,3,1,Xizmat,Viloyat,0.22588685970053513,2.198930788986568,0.7741131402994649,0.057286853940299906,0
17270366,11879223,5391143,0,0,0,47,0,2,Xizmat,Toshkent,0.31216147938034433,0.0,0.6878385206196557,0.0,0
119986036,129904857,-9918821,73024581,3517425,0,7,1,5,Xizmat,Toshkent,-0.08266646128721179,0.608608996800261,1.082666461287212,0.029315286322151687,1
156319273,100097916,56221357,453240498,17902251,0,14,10,6,Savdo,Toshkent,0.35965723177333353,2.899453722510595,0.6403427682266665,0.11452363266812277,0
110757446,121999186,-11241740,0,0,36358200,46,9,10,Ishlab chiqarish,Viloyat,-0.10149872903353152,0.0,1.1014987290335316,0.0,1
272972199,318597010,-45624811,457754987,10082238,70837979,62,12,6,Ishlab chiqarish,Toshkent,-0.1671408706349616,1.6769289644767085,1.1671408706349615,0.036935036010755075,1
178932673,203636617,-24703944,0,0,0,22,7,5,Ishlab chiqarish,Toshkent,-0.13806278968402824,0.0,1.1380627896840283,0.0,1
58279906,66353097,-8073191,338223690,8126842,0,34,15,6,Xizmat,Toshkent,-0.1385244341334387,5.803435750222384,1.1385244341334386,0.13944500871363794,1
119331885,107447028,11884857,0,0,55601086,21,9,2,Savdo,Toshkent,0.09959498251452242,0.0,0.9004050174854776,0.0,0
108171614,79684854,28486760,0,0,0,80,14,8,Ishlab chiqarish,Toshkent,0.2633478317148896,0.0,0.7366521682851104,0.0,0
184946584,139210768,45735816,0,0,49149708,29,6,10,Savdo,Toshkent,0.24729202892441637,0.0,0.7527079710755836,0.0,0
30595074,37790979,-7195905,352712376,11526964,21447876,49,6,2,Xizmat,Viloyat,-0.23519815640910036,11.52840408230423,1.2351981564091004,0.3767588207173482,1
141703707,170004741,-28301034,0,0,0,17,15,6,Savdo,Viloyat,-0.19971978573573942,0.0,1.1997197857357393,0.0,1
87852059,68452778,19399281,173366816,4485254,0,33,14,5,Xizmat,Viloyat,0.22081760200976053,1.9733950231035564,0.7791823979902395,0.05105462582271407,0
112996505,143640144,-30643639,0,0,0,25,15,9,Xizmat,Viloyat,-0.27119103374037984,0.0,1.2711910337403798,0.0,1
92974355,95930927,-2956572,240355223,8330388,54708177,4,5,10,Savdo,Viloyat,-0.03179986567263629,2.585177633122596,1.0317998656726364,0.08959877161825969,1
90732052,117409025,-26676973,0,0,9768803,44,12,2,Xizmat,Toshkent,-0.2940192843869551,0.0,1.2940192843869551,0.0,0
27579139,17806953,9772186,0,0,18399215,11,8,6,Savdo,Toshkent,0.35433252647952496,0.0,0.645667473520475,0.0,0
328887236,386353290,-57466054,265344894,11296758,0,86,8,9,Ishlab chiqarish,Viloyat,-0.1747287450218956,0.8067959621272746,1.1747287450218955,0.03434842329971115,1
74688252,89317375,-14629123,190408359,3817184,3343491,34,11,6,Savdo,Viloyat,-0.19586913079717008,2.549374953908414,1.19586913079717,0.05110822515969446,1
132726879,97640827,35086052,0,0,17864918,77,9,3,Ishlab chiqarish,Viloyat,0.2643477512945965,0.0,0.7356522487054036,0.0,0
101674172,74549248,27124924,168307679,6531199,37327982,11,5,1,Savdo,Toshkent,0.2667828364513261,1.655363163419713,0.733217163548674,0.06423655950697095,0
51780961,43709919,8071042,356569061,14328420,0,18,9,0,Savdo,Viloyat,0.15586891096903358,6.886103581584745,0.8441310890309665,0.2767121297729488,0
215151136,202064632,13086504,55679876,2670621,52617698,28,1,5,Savdo,Toshkent,0.060824703244885495,0.25879424592022604,0.9391752967551145,0.012412767367400747,1
238570577,258829194,-20258617,0,0,0,5,11,7,Ishlab chiqarish,Viloyat,-0.08491666178935385,0.0,1.0849166617893538,0.0,1
78081191,99831268,-21750077,233432628,7833425,24024544,70,12,6,Ishlab chiqarish,Toshkent,-0.2785571879916637,2.9896140800413766,1.2785571879916637,0.10032409725922342,1
26291314,27432785,-1141471,495036613,19968728,8836927,26,6,9,Savdo,Viloyat,-0.04341627809093147,18.828903454578192,1.0434162780909315,0.7595180674499571,1
147650249,185811946,-38161697,247106180,7795151,43091392,10,2,8,Xizmat,Viloyat,-0.2584600924039078,1.6735913530359166,1.2584600924039078,0.05279470270314275,1
44879433,35893649,8985784,82653244,2069768,15974896,43,1,8,Savdo,Viloyat,0.20022053308917695,1.8416730888734714,0.799779466910823,0.04611840795760499,1
80024319,90031720,-10007401,0,0,6376603,50,7,4,Savdo,Toshkent,-0.12505449749594244,0.0,1.1250544974959424,0.0,1
316143856,387704669,-71560813,386980751,8789591,0,78,7,9,Ishlab chiqarish,Viloyat,-0.22635522292104895,1.2240653856009145,1.226355222921049,0.02780250456614915,1
264671173,316765896,-52094723,225535218,8855204,0,33,2,4,Ishlab chiqarish,Viloyat,-0.19682809581986474,0.8521336700313789,1.1968280958198647,0.03345737996181398,1
48886932,51594052,-2707120,81167027,3018209,5275420,37,3,0,Xizmat,Toshkent,-0.05537512560616403,1.6603011005067776,1.055375125606164,0.06173856440817354,1
168444706,148841525,19603181,0,0,0,35,9,7,Savdo,Toshkent,0.11637754290716623,0.0,0.8836224570928338,0.0,0
78065162,75859788,2205374,0,0,21095088,33,10,1,Savdo,Viloyat,0.028250424946277573,0.0,0.9717495750537224,0.0,0
388420097,465351374,-76931277,0,0,0,96,8,3,Ishlab chiqarish,Viloyat,-0.19806204054369514,0.0,1.1980620405436953,0.0,0
190310498,228724100,-38413602,0,0,19385913,59,7,10,Ishlab chiqarish,Toshkent,-0.20184699427353714,0.0,1.201846994273537,0.0,1
120189432,74418453,45770979,204739313,4692540,0,46,15,4,Xizmat,Viloyat,0.38082365677541435,1.703471841018435,0.6191763432245857,0.03904286693026388,0
393535312,409121999,-15586687,0,0,0,51,14,9,Ishlab chiqarish,Toshkent,-0.03960683202934531,0.0,1.0396068320293452,0.0,1
373140896,339505558,33635338,75782616,2324064,0,20,3,8,Ishlab chiqarish,Toshkent,0.09014111924092073,0.20309383616852333,0.9098588807590793,0.006228381892506363,0
127270423,121199143,6071280,229308271,7947544,0,88,10,6,Ishlab chiqarish,Viloyat,0.0477037779626143,1.8017404640825307,0.9522962220373857,0.062446119158415934,0
82957071,78233002,4724069,81306993,1827708,73044251,33,2,3,Xizmat,Viloyat,0.05694594738042282,0.9801092543395126,0.9430540526195772,0.022031973621633772,0
180983940,213878168,-32894228,45767111,2288292,24579940,78,0,2,Ishlab chiqarish,Viloyat,-0.1817521930398907,0.252879404658778,1.1817521930398907,0.012643619096810468,1
71297884,82770908,-11473024,260312348,11548988,34290381,38,3,8,Xizmat,Toshkent,-0.16091675315357185,3.6510529260587874,1.1609167531535718,0.16198219851798126,1
83852768,98387475,-14534707,134368213,3183365,0,42,3,2,Savdo,Toshkent,-0.17333604300337468,1.6024302620516953,1.1733360430033746,0.03796374378482056,1
63629928,45203316,18426612,196143551,4932636,0,43,2,0,Ishlab chiqarish,Viloyat,0.2895903323983016,3.082567545888155,0.7104096676016983,0.07752069120681702,0
129964923,124814495,5150428,0,0,36644390,10,9,3,Ishlab chiqarish,Viloyat,0.0396293698415841,0.0,0.960370630158416,0.0,0
126325387,105381471,20943916,99427788,3059587,78929368,28,1,1,Savdo,Toshkent,0.16579340461470346,0.7870768525727928,0.8342065953852965,0.02421989017931922,0
49353131,45265920,4087211,0,0,0,41,8,4,Xizmat,Viloyat,0.08281563737060572,0.0,0.9171843626293943,0.0,0
375205514,375515783,-310269,0,0,11615291,8,6,9,Ishlab chiqarish,Viloyat,-0.0008269308110434646,0.0,1.0008269308110436,0.0,1
55419593,50656896,4762697,0,0,13174201,10,7,3,Savdo,Viloyat,0.08593886642220559,0.0,0.9140611335777944,0.0,0
184262273,137132455,47129818,0,0,18665592,38,8,7,Savdo,Toshkent,0.2557757333211666,0.0,0.7442242666788333,0.0,0
360856943,428344718,-67487775,290671242,6231671,0,49,3,10,Ishlab chiqarish,Viloyat,-0.1870208577364133,0.8055027002764361,1.1870208577364132,0.017269089928526053,1
81677722,77693922,3983800,303367058,6548462,25341031,46,12,3,Xizmat,Toshkent,0.04877462179956488,3.7141958733863807,0.9512253782004351,0.08017439565711688,0
143973073,133641344,10331729,253985133,12338214,0,44,13,10,Ishlab chiqarish,Viloyat,0.07176153696462394,1.7641155231853667,0.928238463035376,0.08569806660999728,0
96480241,100410794,-3930553,114434371,5532445,0,6,2,4,Xizmat,Viloyat,-0.04073946083944795,1.1860912640133228,1.040739460839448,0.057342777574529484,1
145165070,190508284,-45343214,0,0,30932830,13,15,0,Savdo,Viloyat,-0.3123562300490056,0.0,1.3123562300490057,0.0,1
186956269,245773172,-58816903,0,0,0,91,13,8,Ishlab chiqarish,Viloyat,-0.3146024646009597,0.0,1.3146024646009598,0.0,1
174731209,150550390,24180819,0,0,13525322,44,7,3,Savdo,Toshkent,0.13838866644595815,0.0,0.8616113335540418,0.0,0
131671557,118997379,12674178,202697346,6447527,73149230,3,3,7,Xizmat,Viloyat,0.09625600462824328,1.5394163372732048,0.9037439953717568,0.048966740782141735,1
20841362,21353894,-512532,102767254,4799835,7246416,1,15,1,Savdo,Viloyat,-0.02459205881074375,4.930927930717772,1.0245920588107438,0.23030332662519848,1
40485097,53182549,-12697452,0,0,26818377,15,13,7,Xizmat,Toshkent,-0.3136327424385324,0.0,1.3136327424385323,0.0,1
100988644,102802318,-1813674,158355176,6284861,0,23,12,6,Xizmat,Viloyat,-0.01795918756964397,1.5680493343390174,1.0179591875696439,0.06223334378071261,1
44966544,31502958,13463586,0,0,23354124,43,0,4,Xizmat,Toshkent,0.29941340388534193,0.0,0.700586596114658,0.0,1
149158687,156768056,-7609369,255190105,11077834,63679159,48,3,6,Xizmat,Viloyat,-0.05101525866877603,1.7108631762091067,1.051015258668776,0.07426878194496309,1
26375401,25610341,765060,63969336,2581118,58834333,48,4,0,Savdo,Toshkent,0.029006573208119186,2.425340793870774,0.9709934267918808,0.09786080598357538,0
90233649,76424420,13809229,0,0,0,17,13,3,Xizmat,Viloyat,0.15303857433494683,0.0,0.8469614256650532,0.0,0
47688521,47982770,-294249,0,0,0,26,13,0,Savdo,Viloyat,-0.00617022700284624,0.0,1.0061702270028463,0.0,0
159418408,109741786,49676622,381841757,15657331,8765423,28,8,7,Savdo,Toshkent,0.3116115800127674,2.395217477018087,0.6883884199872325,0.09821532655124746,0
364818330,255340685,109477645,67113712,2774988,0,28,1,0,Ishlab chiqarish,Viloyat,0.30008811509005046,0.18396474760465023,0.6999118849099496,0.0076064927987582204,0
73521041,63535088,9985953,0,0,9464543,22,0,4,Savdo,Viloyat,0.135824423378336,0.0,0.864175576621664,0.0,0
217542843,168765372,48777471,249429294,10816314,18745666,16,3,10,Savdo,Toshkent,0.2242200677684441,1.1465755000728752,0.7757799322315558,0.049720385423114105,1
40207374,54003750,-13796376,0,0,0,13,8,7,Savdo,Viloyat,-0.34313049143672003,0.0,1.3431304914367201,0.0,1
110810627,103477604,7333023,243480080,5992086,5289328,36,3,4,Savdo,Viloyat,0.06617617099125339,2.197262903313416,0.9338238290087466,0.0540750121375994,0
37932159,49214573,-11282414,0,0,6601413,45,11,2,Xizmat,Viloyat,-0.29743664208514997,0.0,1.29743664208515,0.0,0
97418966,88547761,8871205,0,0,15688282,36,9,6,Savdo,Toshkent,0.09106240154509544,0.0,0.9089375984549045,0.0,0
150137654,113709169,36428485,0,0,27529706,69,12,8,Ishlab chiqarish,Viloyat,0.24263390315130406,0.0,0.7573660968486959,0.0,0
109806746,104987667,4819079,227891656,4825086,0,18,8,0,Xizmat,Toshkent,0.04388691201176292,2.075388482962604,0.9561130879882371,0.04394161721175127,0
28869652,26225860,2643792,478741874,19945529,14701713,21,7,0,Savdo,Toshkent,0.09157685724788092,16.582876509907358,0.9084231427521191,0.6908822108420288,0
98830992,132959568,-34128576,0,0,25246506,42,0,4,Xizmat,Toshkent,-0.3453226089241318,0.0,1.345322608924132,0.0,1
121625084,119666048,1959036,183559380,4947236,25370118,10,6,7,Xizmat,Toshkent,0.01610717078723662,1.5092230481008342,0.9838928292127633,0.04067611579203514,1
144462315,180415822,-35953507,245818295,6246783,10463834,11,2,2,Xizmat,Toshkent,-0.24887810360785095,1.7016084436968908,1.248878103607851,0.04324160941211554,1
98877522,92139081,6738441,0,0,0,98,12,0,Ishlab chiqarish,Toshkent,0.06814937170452148,0.0,0.9318506282954785,0.0,0
14046973,11567163,2479810,61741378,1479655,26840859,10,3,10,Xizmat,Viloyat,0.17653696636278862,4.395351083824251,0.8234630336372114,0.10533621727613486,1
227794559,173964449,53830110,52240804,2322832,11314128,10,0,3,Savdo,Toshkent,0.2363099023800652,0.2293329754201899,0.7636900976199348,0.010197047770574714,0
349831990,343589875,6242115,93100625,2690808,0,5,1,3,Ishlab chiqarish,Viloyat,0.017843179521689827,0.2661295354950243,0.9821568204783102,0.00769171510015422,0
127286443,84576605,42709838,78988027,3207149,24986425,11,0,1,Savdo,Viloyat,0.3355411385012935,0.6205533373259554,0.6644588614987065,0.025196312540527194,0
112059381,76508497,35550884,0,0,0,28,7,8,Savdo,Viloyat,0.31725040494378604,0.0,0.682749595056214,0.0,0
306026234,354976113,-48949879,0,0,63504152,52,10,4,Ishlab chiqarish,Toshkent,-0.15995321172367202,0.0,1.159953211723672,0.0,1
221890734,171348556,50542178,178428114,7929254,4797154,47,2,4,Savdo,Toshkent,0.22777957911482685,0.8041260253796808,0.7722204208851732,0.0357349487157945,0
52987898,38992558,13995340,163771555,5640072,70382296,22,4,2,Savdo,Viloyat,0.26412332868912825,3.0907350769037865,0.7358766713108718,0.10644075747258365,0
143227629,140011293,3216336,223541791,5031597,58309254,37,7,3,Xizmat,Viloyat,0.02245611424594622,1.560744896503174,0.9775438857540538,0.03513007256442121,0
22225691,15331890,6893801,177218635,8635593,4696232,24,2,2,Savdo,Viloyat,0.3101726286035381,7.973593936854427,0.6898273713964619,0.3885410356870344,0
